,Time_ms,AccelX,AccelY,AccelZ,Temp_C,Pressure_hPa,Is_Header,Batch,RawAltitude,AdjustedAltitude,Gap,Time_cumulative,Time_cumulative_sec,Time_cumulative_min
6520,535142.0,-8.47,-5.06,-4.79,21.53,1026.13,False,11,-109.08448442258928,7.39822110708738,122.0,798267.0,798.267,13.304450000000001
6521,535264.0,-8.43,-5.06,-4.75,21.52,1026.13,False,11,-109.08078262795027,7.401922901726394,122.0,798389.0,798.389,13.306483333333334
6522,535386.0,-8.43,-5.1,-4.75,21.52,1026.13,False,11,-109.08078262795027,7.401922901726394,122.0,798511.0,798.511,13.308516666666666
6523,535507.0,-8.47,-5.02,-4.75,21.53,1026.14,False,11,-109.16874553106744,7.313959998609221,121.0,798631.0,798.631,13.310516666666667
6524,535629.0,-8.47,-5.02,-4.67,21.52,1026.13,False,11,-109.08078262795027,7.401922901726394,122.0,798754.0,798.754,13.312566666666667
6525,535750.0,-8.51,-5.02,-4.75,21.52,1026.13,False,11,-109.08078262795027,7.401922901726394,121.0,798874.0,798.874,13.314566666666668
6526,535872.0,-8.47,-5.06,-4.67,21.52,1026.13,False,11,-109.08078262795027,7.401922901726394,122.0,798997.0,798.997,13.316616666666667
6527,535994.0,-8.47,-5.02,-4.79,21.52,1026.12,False,11,-108.9965237139942,7.486181815682471,122.0,799119.0,799.119,13.31865
6528,536116.0,-8.47,-5.02,-4.75,21.52,1026.12,False,11,-108.9965237139942,7.486181815682471,122.0,799241.0,799.241,13.320683333333333
6529,536237.0,-8.47,-5.06,-4.71,21.53,1026.12,False,11,-109.00022264920015,7.4824828804765104,121.0,799361.0,799.361,13.322683333333334
6530,536359.0,-8.43,-5.06,-4.79,21.53,1026.12,False,11,-109.00022264920015,7.4824828804765104,122.0,799484.0,799.484,13.324733333333334
6531,536480.0,-8.47,-5.06,-4.79,21.53,1026.12,False,11,-109.00022264920015,7.4824828804765104,121.0,799604.0,799.604,13.326733333333333
6532,536602.0,-8.47,-5.02,-4.75,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,799727.0,799.727,13.328783333333332
6533,536724.0,-8.47,-5.06,-4.75,21.53,1026.11,False,11,-108.91596021086984,7.566745318806824,122.0,799849.0,799.849,13.330816666666667
6534,536846.0,-8.43,-5.06,-4.75,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,799971.0,799.971,13.33285
6535,536967.0,-8.51,-5.02,-4.75,21.52,1026.12,False,11,-108.9965237139942,7.486181815682471,121.0,800091.0,800.091,13.33485
6536,537089.0,-8.39,-5.02,-4.79,21.52,1026.12,False,11,-108.9965237139942,7.486181815682471,122.0,800214.0,800.214,13.336900000000002
6537,537211.0,-8.43,-5.06,-4.75,21.52,1026.12,False,11,-108.9965237139942,7.486181815682471,122.0,800336.0,800.336,13.338933333333333
6538,537332.0,-8.51,-5.02,-4.86,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,121.0,800456.0,800.456,13.340933333333334
6539,537454.0,-8.59,-5.02,-4.71,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,800579.0,800.579,13.342983333333333
6540,537576.0,-8.51,-4.98,-4.79,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,800701.0,800.701,13.345016666666668
6541,537697.0,-8.51,-5.02,-4.79,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,121.0,800821.0,800.821,13.347016666666667
6542,537819.0,-8.39,-5.02,-4.79,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,800944.0,800.944,13.349066666666666
6543,537941.0,-8.51,-5.02,-4.82,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,801066.0,801.066,13.3511
6544,538063.0,-8.43,-5.02,-4.75,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,801188.0,801.188,13.353133333333334
6545,538184.0,-8.47,-5.06,-4.71,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,121.0,801308.0,801.308,13.355133333333333
6546,538306.0,-8.43,-5.06,-4.75,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,801431.0,801.431,13.357183333333333
6547,538427.0,-8.47,-5.06,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,121.0,801551.0,801.551,13.359183333333334
6548,538549.0,-8.43,-5.02,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,801674.0,801.674,13.361233333333333
6549,538671.0,-8.51,-5.02,-4.82,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,801796.0,801.796,13.363266666666668
6550,538793.0,-8.47,-5.02,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,801918.0,801.918,13.3653
6551,538915.0,-8.43,-5.02,-4.82,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,802040.0,802.04,13.367333333333333
6552,539035.0,-8.47,-5.02,-4.82,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,120.0,802158.0,802.158,13.3693
6553,539157.0,-8.47,-4.98,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,802282.0,802.282,13.371366666666667
6554,539279.0,-8.47,-5.02,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,802404.0,802.404,13.3734
6555,539401.0,-8.51,-5.02,-4.75,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,802526.0,802.526,13.375433333333332
6556,539523.0,-8.47,-5.06,-4.71,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,802648.0,802.648,13.377466666666667
6557,539645.0,-8.47,-5.06,-4.71,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,802770.0,802.77,13.3795
6558,539765.0,-8.47,-5.06,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,120.0,802888.0,802.888,13.381466666666666
6559,539887.0,-8.47,-4.98,-4.71,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,803012.0,803.012,13.383533333333332
6560,540009.0,-8.51,-5.02,-4.75,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,803134.0,803.134,13.385566666666668
6561,540131.0,-8.43,-5.02,-4.75,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,803256.0,803.256,13.387599999999999
6562,540253.0,-8.47,-5.02,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,803378.0,803.378,13.389633333333334
6563,540375.0,-8.43,-5.02,-4.71,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,803500.0,803.5,13.391666666666667
6564,540496.0,-8.47,-5.02,-4.79,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,121.0,803620.0,803.62,13.393666666666666
6565,540617.0,-8.43,-5.02,-4.79,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,121.0,803741.0,803.741,13.395683333333332
6566,540739.0,-8.47,-5.02,-4.79,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,803864.0,803.864,13.397733333333333
6567,540861.0,-8.51,-4.98,-4.75,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,803986.0,803.986,13.399766666666666
6568,540983.0,-8.51,-5.02,-4.79,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,804108.0,804.108,13.4018
6569,541105.0,-8.47,-5.02,-4.79,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,804230.0,804.23,13.403833333333333
6570,541226.0,-8.51,-5.02,-4.79,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,121.0,804350.0,804.35,13.405833333333334
6571,541348.0,-8.51,-5.02,-4.79,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,804473.0,804.473,13.407883333333332
6572,541469.0,-8.51,-5.06,-4.75,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,121.0,804593.0,804.593,13.409883333333333
6573,541591.0,-8.47,-5.02,-4.75,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,804716.0,804.716,13.411933333333334
6574,541713.0,-8.47,-4.98,-4.79,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,804838.0,804.838,13.413966666666665
6575,541835.0,-8.51,-5.02,-4.82,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,804960.0,804.96,13.416
6576,541956.0,-8.51,-4.98,-4.75,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,121.0,805080.0,805.08,13.418000000000001
6577,542078.0,-8.47,-4.98,-4.75,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,805203.0,805.203,13.42005
6578,542200.0,-8.43,-5.02,-4.82,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,805325.0,805.325,13.422083333333335
6579,542321.0,-8.47,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,805445.0,805.445,13.424083333333334
6580,542443.0,-8.43,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,805568.0,805.568,13.426133333333333
6581,542564.0,-8.51,-5.02,-4.82,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,805688.0,805.688,13.428133333333333
6582,542686.0,-8.51,-5.06,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,805811.0,805.811,13.430183333333334
6583,542808.0,-8.51,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,805933.0,805.933,13.432216666666667
6584,542930.0,-8.43,-5.06,-4.82,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,806055.0,806.055,13.434249999999999
6585,543051.0,-8.43,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,806175.0,806.175,13.43625
6586,543173.0,-8.47,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,806298.0,806.298,13.4383
6587,543294.0,-8.47,-5.02,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,806418.0,806.418,13.4403
6588,543416.0,-8.47,-5.02,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,806541.0,806.541,13.442350000000001
6589,543538.0,-8.43,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,806663.0,806.663,13.444383333333333
6590,543660.0,-8.47,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,806785.0,806.785,13.446416666666666
6591,543782.0,-8.43,-5.06,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,806907.0,806.907,13.448450000000001
6592,543903.0,-8.43,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,807027.0,807.027,13.45045
6593,544024.0,-8.51,-4.98,-4.71,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,121.0,807148.0,807.148,13.452466666666668
6594,544146.0,-8.51,-5.02,-4.82,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,807271.0,807.271,13.454516666666667
6595,544268.0,-8.47,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,807393.0,807.393,13.45655
6596,544390.0,-8.47,-5.02,-4.82,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,807515.0,807.515,13.458583333333333
6597,544512.0,-8.43,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,807637.0,807.637,13.460616666666665
6598,544634.0,-8.47,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,807759.0,807.759,13.46265
6599,544754.0,-8.43,-4.98,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,120.0,807877.0,807.877,13.464616666666666
6600,544876.0,-8.55,-4.98,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,808001.0,808.001,13.466683333333332
6601,544998.0,-8.55,-5.02,-4.82,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,808123.0,808.123,13.468716666666667
6602,545120.0,-8.55,-4.98,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,808245.0,808.245,13.47075
6603,545242.0,-8.47,-4.98,-4.79,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,808367.0,808.367,13.472783333333332
6604,545364.0,-8.47,-5.02,-4.79,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,122.0,808489.0,808.489,13.474816666666667
6605,545485.0,-8.47,-5.02,-4.67,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,121.0,808609.0,808.609,13.476816666666668
6606,545606.0,-8.47,-5.02,-4.75,21.52,1026.11,False,11,-108.91226413511951,7.57044139455715,121.0,808730.0,808.73,13.478833333333334
6607,545728.0,-8.51,-5.02,-4.79,21.51,1026.1,False,11,-108.824310675044,7.658394854632661,122.0,808853.0,808.853,13.480883333333333
6608,545850.0,-8.47,-5.02,-4.79,21.51,1026.1,False,11,-108.824310675044,7.658394854632661,122.0,808975.0,808.975,13.482916666666666
6609,545972.0,-8.51,-5.02,-4.75,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,809097.0,809.097,13.48495
6610,546094.0,-8.47,-5.02,-4.79,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,809219.0,809.219,13.486983333333335
6611,546215.0,-8.51,-5.02,-4.75,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,121.0,809339.0,809.339,13.488983333333334
6612,546336.0,-8.51,-5.02,-4.82,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,121.0,809460.0,809.46,13.491000000000001
6613,546458.0,-8.47,-5.02,-4.75,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,809583.0,809.583,13.49305
6614,546580.0,-8.47,-5.02,-4.71,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,809705.0,809.705,13.495083333333334
6615,546702.0,-8.47,-5.02,-4.79,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,809827.0,809.827,13.497116666666667
6616,546823.0,-8.47,-5.02,-4.75,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,809947.0,809.947,13.499116666666668
6617,546945.0,-8.43,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,810070.0,810.07,13.501166666666668
6618,547067.0,-8.43,-5.06,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,810192.0,810.192,13.5032
6619,547188.0,-8.47,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,810312.0,810.312,13.5052
6620,547310.0,-8.55,-4.98,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,810435.0,810.435,13.507249999999999
6621,547432.0,-8.43,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,810557.0,810.557,13.509283333333334
6622,547553.0,-8.47,-5.02,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,810677.0,810.677,13.511283333333333
6623,547675.0,-8.47,-5.06,-4.71,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,810800.0,810.8,13.513333333333332
6624,547797.0,-8.47,-5.02,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,810922.0,810.922,13.515366666666667
6625,547919.0,-8.43,-5.06,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,811044.0,811.044,13.5174
6626,548040.0,-8.51,-5.06,-4.75,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,811164.0,811.164,13.5194
6627,548162.0,-8.47,-5.02,-4.71,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,811287.0,811.287,13.52145
6628,548283.0,-8.43,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,811407.0,811.407,13.52345
6629,548405.0,-8.51,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,811530.0,811.53,13.5255
6630,548527.0,-8.51,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,811652.0,811.652,13.527533333333334
6631,548649.0,-8.47,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,811774.0,811.774,13.529566666666666
6632,548771.0,-8.47,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,811896.0,811.896,13.5316
6633,548892.0,-8.43,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,812016.0,812.016,13.5336
6634,549013.0,-8.47,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,812137.0,812.137,13.535616666666666
6635,549135.0,-8.51,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,812260.0,812.26,13.537666666666667
6636,549257.0,-8.47,-4.98,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,812382.0,812.382,13.5397
6637,549379.0,-8.43,-5.02,-4.86,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,812504.0,812.504,13.541733333333333
6638,549501.0,-8.43,-4.98,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,812626.0,812.626,13.543766666666667
6639,549622.0,-8.43,-5.02,-4.75,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,812746.0,812.746,13.545766666666667
6640,549743.0,-8.51,-4.98,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,812867.0,812.867,13.547783333333333
6641,549865.0,-8.47,-5.02,-4.75,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,812990.0,812.99,13.549833333333334
6642,549987.0,-8.51,-5.06,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,813112.0,813.112,13.551866666666665
6643,550109.0,-8.47,-5.02,-4.71,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,813234.0,813.234,13.5539
6644,550231.0,-8.43,-5.06,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,813356.0,813.356,13.555933333333334
6645,550353.0,-8.47,-5.06,-4.75,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,813478.0,813.478,13.557966666666665
6646,550473.0,-8.47,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,120.0,813596.0,813.596,13.559933333333333
6647,550595.0,-8.43,-5.06,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,813720.0,813.72,13.562000000000001
6648,550717.0,-8.39,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,813842.0,813.842,13.564033333333333
6649,550839.0,-8.47,-5.02,-4.67,21.52,1026.1,False,11,-108.82800389131614,7.654701638360521,122.0,813964.0,813.964,13.566066666666668
6650,550961.0,-8.43,-5.06,-4.71,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,814086.0,814.086,13.5681
6651,551082.0,-8.43,-5.06,-4.82,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,121.0,814206.0,814.206,13.5701
6652,551204.0,-8.51,-5.02,-4.75,21.52,1026.09,False,11,-108.74374298258411,7.738962547092555,122.0,814329.0,814.329,13.572149999999999
6653,551325.0,-8.47,-5.06,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,814449.0,814.449,13.57415
6654,551447.0,-8.47,-5.06,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,814572.0,814.572,13.5762
6655,551569.0,-8.47,-5.06,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,814694.0,814.694,13.578233333333333
6656,551691.0,-8.47,-5.06,-4.71,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,814816.0,814.816,13.580266666666667
6657,551812.0,-8.47,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,814936.0,814.936,13.582266666666667
6658,551934.0,-8.47,-4.98,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,815059.0,815.059,13.584316666666666
6659,552056.0,-8.43,-5.02,-4.82,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,815181.0,815.181,13.586350000000001
6660,552177.0,-8.47,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,815301.0,815.301,13.58835
6661,552299.0,-8.43,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,815424.0,815.424,13.590399999999999
6662,552421.0,-8.39,-5.06,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,815546.0,815.546,13.592433333333334
6663,552542.0,-8.43,-5.06,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,815666.0,815.666,13.594433333333335
6664,552664.0,-8.47,-5.06,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,815789.0,815.789,13.596483333333333
6665,552786.0,-8.47,-5.06,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,815911.0,815.911,13.598516666666665
6666,552907.0,-8.47,-5.06,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,816031.0,816.031,13.600516666666666
6667,553029.0,-8.43,-5.06,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,816154.0,816.154,13.602566666666666
6668,553151.0,-8.43,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,816276.0,816.276,13.6046
6669,553272.0,-8.43,-5.06,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,816396.0,816.396,13.606599999999998
6670,553394.0,-8.43,-5.06,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,816519.0,816.519,13.60865
6671,553516.0,-8.47,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,816641.0,816.641,13.610683333333332
6672,553638.0,-8.47,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,816763.0,816.763,13.612716666666667
6673,553759.0,-8.47,-5.06,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,816883.0,816.883,13.614716666666668
6674,553881.0,-8.47,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,817006.0,817.006,13.616766666666667
6675,554002.0,-8.39,-5.06,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,817126.0,817.126,13.618766666666666
6676,554124.0,-8.47,-5.02,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,817249.0,817.249,13.620816666666666
6677,554246.0,-8.43,-5.02,-4.82,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,817371.0,817.371,13.62285
6678,554368.0,-8.43,-5.1,-4.71,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,817493.0,817.493,13.624883333333335
6679,554490.0,-8.51,-5.02,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,817615.0,817.615,13.626916666666666
6680,554610.0,-8.43,-5.06,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,120.0,817733.0,817.733,13.628883333333333
6681,554732.0,-8.47,-5.06,-4.75,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,817857.0,817.857,13.63095
6682,554854.0,-8.47,-5.06,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,817979.0,817.979,13.632983333333334
6683,554976.0,-8.51,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,818101.0,818.101,13.635016666666667
6684,555098.0,-8.47,-5.06,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,818223.0,818.223,13.637049999999999
6685,555220.0,-8.47,-5.06,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,818345.0,818.345,13.639083333333334
6686,555341.0,-8.47,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,818465.0,818.465,13.641083333333334
6687,555462.0,-8.43,-5.06,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,818586.0,818.586,13.6431
6688,555584.0,-8.47,-4.98,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,818709.0,818.709,13.64515
6689,555706.0,-8.43,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,818831.0,818.831,13.647183333333334
6690,555828.0,-8.39,-5.06,-4.75,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,818953.0,818.953,13.649216666666666
6691,555950.0,-8.47,-5.06,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,819075.0,819.075,13.651250000000001
6692,556071.0,-8.43,-5.02,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,819195.0,819.195,13.653250000000002
6693,556192.0,-8.47,-5.02,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,819316.0,819.316,13.655266666666668
6694,556314.0,-8.43,-5.02,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,819439.0,819.439,13.657316666666667
6695,556436.0,-8.43,-5.02,-4.75,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,819561.0,819.561,13.65935
6696,556558.0,-8.43,-5.02,-4.75,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,819683.0,819.683,13.661383333333333
6697,556680.0,-8.47,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,819805.0,819.805,13.663416666666667
6698,556801.0,-8.43,-5.02,-4.82,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,819925.0,819.925,13.665416666666665
6699,556923.0,-8.47,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,820048.0,820.048,13.667466666666666
6700,557044.0,-8.43,-5.06,-4.86,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,121.0,820168.0,820.168,13.669466666666667
6701,557166.0,-8.43,-5.06,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,820291.0,820.291,13.671516666666667
6702,557288.0,-8.47,-5.02,-4.79,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,820413.0,820.413,13.67355
6703,557410.0,-8.51,-5.02,-4.75,21.51,1026.09,False,11,-108.74005262581272,7.742652903863942,122.0,820535.0,820.535,13.675583333333332
6704,557531.0,-8.43,-5.02,-4.86,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,121.0,820655.0,820.655,13.677583333333333
6705,557653.0,-8.43,-5.02,-4.79,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,820778.0,820.778,13.679633333333333
6706,557775.0,-8.47,-5.06,-4.82,21.51,1026.08,False,11,-108.6557939116552,7.8269116180214695,122.0,820900.0,820.9,13.681666666666667
6707,557896.0,-8.47,-5.06,-4.79,21.51,1026.07,False,11,-108.57153453256136,7.911170997115306,121.0,821020.0,821.02,13.683666666666666
6708,558018.0,-8.43,-5.06,-4.75,21.51,1026.07,False,11,-108.57153453256136,7.911170997115306,122.0,821143.0,821.143,13.685716666666668
